Energy	Plot 1
4633	3.204e+13
4633.5	3.179e+13
4634	3.154e+13
4634.5	3.128e+13
4635	3.102e+13
4635.5	3.075e+13
4636	3.048e+13
4636.5	3.021e+13
4637	2.994e+13
4637.5	2.966e+13
4638	2.938e+13
4638.5	2.909e+13
4639	2.881e+13
4639.5	2.852e+13
4640	2.823e+13
4640.5	2.794e+13
4641	2.764e+13
4641.5	2.734e+13
4642	2.704e+13
4642.5	2.674e+13
4643	2.643e+13
4643.5	2.612e+13
4644	2.581e+13
4644.5	2.55e+13
4645	2.519e+13
4645.5	2.487e+13
4646	2.456e+13
4646.5	2.424e+13
4647	2.392e+13
4647.5	2.36e+13
4648	2.327e+13
4648.5	2.295e+13
4649	2.263e+13
4649.5	2.23e+13
4650	2.198e+13
4650.5	2.165e+13
4651	2.132e+13
4651.5	2.1e+13
4652	2.067e+13
4652.5	2.034e+13
4653	2.002e+13
4653.5	1.969e+13
4654	1.936e+13
4654.5	1.903e+13
4655	1.871e+13
4655.5	1.838e+13
4656	1.806e+13
4656.5	1.773e+13
4657	1.741e+13
4657.5	1.709e+13
4658	1.677e+13
4658.5	1.646e+13
4659	1.614e+13
4659.5	1.583e+13
4660	1.551e+13
4660.5	1.52e+13
4661	1.49e+13
4661.5	1.459e+13
4662	1.429e+13
4662.5	1.399e+13
4663	1.369e+13
4663.5	1.34e+13
4664	1.31e+13
4664.5	1.282e+13
4665	1.253e+13
4665.5	1.225e+13
4666	1.197e+13
4666.5	1.169e+13
4667	1.142e+13
4667.5	1.115e+13
4668	1.089e+13
4668.5	1.063e+13
4669	1.037e+13
4669.5	1.012e+13
4670	9.867e+12
4670.5	9.623e+12
4671	9.382e+12
4671.5	9.143e+12
4672	8.91e+12
4672.5	8.682e+12
4673	8.458e+12
4673.5	8.237e+12
4674	8.021e+12
4674.5	7.808e+12
4675	7.6e+12
4675.5	7.397e+12
4676	7.198e+12
4676.5	7.003e+12
4677	6.812e+12
4677.5	6.624e+12
4678	6.441e+12
4678.5	6.263e+12
4679	6.089e+12
4679.5	5.919e+12
4680	5.753e+12
4680.5	5.589e+12
4681	5.431e+12
4681.5	5.276e+12
4682	5.126e+12
4682.5	4.979e+12
4683	4.834e+12
4683.5	4.696e+12
4684	4.56e+12
4684.5	4.428e+12
4685	4.3e+12
4685.5	4.175e+12
4686	4.052e+12
4686.5	3.934e+12
4687	3.819e+12
4687.5	3.708e+12
4688	3.599e+12
4688.5	3.494e+12
4689	3.39e+12
4689.5	3.291e+12
4690	3.195e+12
4690.5	3.101e+12
4691	3.011e+12
4691.5	2.923e+12
4692	2.836e+12
4692.5	2.753e+12
4693	2.673e+12
4693.5	2.595e+12
4694	2.52e+12
4694.5	2.447e+12
4695	2.375e+12
4695.5	2.307e+12
4696	2.24e+12
4696.5	2.176e+12
4697	2.114e+12
4697.5	2.054e+12
4698	1.994e+12
4698.5	1.938e+12
4699	1.883e+12
4699.5	1.831e+12
4700	1.779e+12
4700.5	1.73e+12
4701	1.681e+12
4701.5	1.635e+12
4702	1.59e+12
4702.5	1.546e+12
4703	1.505e+12
4703.5	1.464e+12
4704	1.424e+12
4704.5	1.386e+12
4705	1.349e+12
4705.5	1.314e+12
4706	1.279e+12
4706.5	1.246e+12
4707	1.213e+12
4707.5	1.182e+12
4708	1.152e+12
4708.5	1.123e+12
4709	1.095e+12
4709.5	1.067e+12
4710	1.04e+12
4710.5	1.015e+12
4711	9.903e+11
4711.5	9.664e+11
4712	9.433e+11
4712.5	9.209e+11
4713	8.988e+11
4713.5	8.778e+11
4714	8.576e+11
4714.5	8.379e+11
4715	8.189e+11
4715.5	8.004e+11
4716	7.822e+11
4716.5	7.649e+11
4717	7.482e+11
4717.5	7.32e+11
4718	7.162e+11
4718.5	7.01e+11
4719	6.859e+11
4719.5	6.716e+11
4720	6.577e+11
4720.5	6.443e+11
4721	6.312e+11
4721.5	6.186e+11
4722	6.06e+11
4722.5	5.941e+11
4723	5.826e+11
4723.5	5.714e+11
4724	5.605e+11
4724.5	5.499e+11
4725	5.394e+11
4725.5	5.295e+11
4726	5.198e+11
4726.5	5.104e+11
4727	5.012e+11
4727.5	4.924e+11
4728	4.835e+11
4728.5	4.752e+11
4729	4.67e+11
4729.5	4.591e+11
4730	4.514e+11
4730.5	4.439e+11
4731	4.364e+11
4731.5	4.293e+11
4732	4.224e+11
4732.5	4.157e+11
4733	4.091e+11
4733.5	4.027e+11
4734	3.964e+11
4734.5	3.903e+11
4735	3.844e+11
4735.5	3.787e+11
4736	3.73e+11
4736.5	3.676e+11
4737	3.621e+11
4737.5	3.57e+11
4738	3.519e+11
4738.5	3.469e+11
4739	3.421e+11
4739.5	3.374e+11
4740	3.327e+11
4740.5	3.282e+11
4741	3.239e+11
4741.5	3.196e+11
4742	3.154e+11
4742.5	3.113e+11
4743	3.073e+11
4743.5	3.034e+11
4744	2.996e+11
4744.5	2.958e+11
4745	2.922e+11
4745.5	2.887e+11
4746	2.851e+11
4746.5	2.817e+11
4747	2.784e+11
4747.5	2.751e+11
4748	2.719e+11
4748.5	2.688e+11
4749	2.657e+11
4749.5	2.627e+11
4750	2.598e+11
4750.5	2.569e+11
4751	2.541e+11
4751.5	2.514e+11
4752	2.486e+11
4752.5	2.46e+11
4753	2.434e+11
4753.5	2.409e+11
4754	2.384e+11
4754.5	2.36e+11
4755	2.336e+11
4755.5	2.312e+11
4756	2.289e+11
4756.5	2.267e+11
4757	2.245e+11
4757.5	2.223e+11
4758	2.201e+11
4758.5	2.181e+11
4759	2.16e+11
4759.5	2.14e+11
4760	2.12e+11
4760.5	2.101e+11
4761	2.082e+11
4761.5	2.063e+11
4762	2.045e+11
4762.5	2.027e+11
4763	2.009e+11
4763.5	1.992e+11
4764	1.974e+11
4764.5	1.958e+11
4765	1.941e+11
4765.5	1.925e+11
4766	1.909e+11
4766.5	1.894e+11
4767	1.878e+11
4767.5	1.863e+11
4768	1.848e+11
4768.5	1.833e+11
4769	1.819e+11
4769.5	1.805e+11
4770	1.791e+11
4770.5	1.777e+11
4771	1.764e+11
4771.5	1.75e+11
4772	1.738e+11
4772.5	1.725e+11
4773	1.712e+11
4773.5	1.699e+11
4774	1.687e+11
4774.5	1.675e+11
4775	1.663e+11
4775.5	1.652e+11
4776	1.64e+11
4776.5	1.629e+11
4777	1.618e+11
4777.5	1.607e+11
4778	1.596e+11
4778.5	1.585e+11
4779	1.575e+11
4779.5	1.564e+11
4780	1.554e+11
4780.5	1.544e+11
4781	1.534e+11
4781.5	1.525e+11
4782	1.515e+11
4782.5	1.505e+11
4783	1.496e+11
4783.5	1.487e+11
4784	1.478e+11
4784.5	1.469e+11
4785	1.46e+11
4785.5	1.451e+11
4786	1.443e+11
4786.5	1.435e+11
4787	1.426e+11
4787.5	1.418e+11
4788	1.41e+11
4788.5	1.402e+11
4789	1.394e+11
4789.5	1.386e+11
4790	1.379e+11
4790.5	1.371e+11
4791	1.363e+11
4791.5	1.356e+11
4792	1.349e+11
4792.5	1.342e+11
4793	1.335e+11
4793.5	1.328e+11
4794	1.321e+11
4794.5	1.314e+11
4795	1.307e+11
4795.5	1.301e+11
4796	1.294e+11
4796.5	1.288e+11
4797	1.281e+11
4797.5	1.275e+11
4798	1.269e+11
4798.5	1.263e+11
4799	1.257e+11
4799.5	1.251e+11
4800	1.245e+11
4800.5	1.239e+11
4801	1.233e+11
4801.5	1.228e+11
4802	1.222e+11
4802.5	1.216e+11
4803	1.211e+11
4803.5	1.206e+11
4804	1.2e+11
4804.5	1.195e+11
4805	1.19e+11
4805.5	1.185e+11
4806	1.18e+11
4806.5	1.175e+11
4807	1.17e+11
4807.5	1.165e+11
4808	1.16e+11
4808.5	1.155e+11
4809	1.15e+11
4809.5	1.146e+11
4810	1.141e+11
4810.5	1.137e+11
4811	1.132e+11
4811.5	1.128e+11
4812	1.123e+11
4812.5	1.119e+11
4813	1.115e+11
4813.5	1.111e+11
4814	1.106e+11
4814.5	1.102e+11
4815	1.098e+11
4815.5	1.094e+11
4816	1.09e+11
4816.5	1.086e+11
4817	1.082e+11
4817.5	1.078e+11
4818	1.074e+11
4818.5	1.071e+11
4819	1.067e+11
4819.5	1.063e+11
4820	1.06e+11
4820.5	1.056e+11
4821	1.052e+11
4821.5	1.049e+11
4822	1.045e+11
4822.5	1.042e+11
4823	1.038e+11
4823.5	1.035e+11
4824	1.032e+11
4824.5	1.028e+11
4825	1.025e+11
4825.5	1.022e+11
4826	1.019e+11
4826.5	1.015e+11
4827	1.012e+11
4827.5	1.009e+11
4828	1.006e+11
4828.5	1.003e+11
4829	9.999e+10
4829.5	9.969e+10
4830	9.939e+10
4830.5	9.911e+10
4831	9.882e+10
4831.5	9.853e+10
4832	9.825e+10
4832.5	9.796e+10
4833	9.769e+10
4833.5	9.742e+10
4834	9.715e+10
4834.5	9.688e+10
4835	9.662e+10
4835.5	9.635e+10
4836	9.609e+10
4836.5	9.584e+10
4837	9.558e+10
4837.5	9.533e+10
4838	9.508e+10
4838.5	9.483e+10
4839	9.458e+10
4839.5	9.435e+10
4840	9.411e+10
4840.5	9.387e+10
4841	9.364e+10
4841.5	9.34e+10
4842	9.317e+10
4842.5	9.295e+10
4843	9.272e+10
4843.5	9.25e+10
4844	9.228e+10
4844.5	9.205e+10
4845	9.184e+10
4845.5	9.163e+10
4846	9.142e+10
4846.5	9.121e+10
4847	9.1e+10
4847.5	9.079e+10
4848	9.059e+10
4848.5	9.039e+10
4849	9.019e+10
4849.5	8.999e+10
4850	8.98e+10
4850.5	8.959e+10
4851	8.941e+10
4851.5	8.922e+10
4852	8.903e+10
4852.5	8.884e+10
4853	8.866e+10
4853.5	8.847e+10
4854	8.829e+10
4854.5	8.811e+10
4855	8.794e+10
4855.5	8.776e+10
4856	8.759e+10
4856.5	8.74e+10
4857	8.724e+10
4857.5	8.707e+10
4858	8.69e+10
4858.5	8.674e+10
4859	8.657e+10
4859.5	8.64e+10
4860	8.625e+10
4860.5	8.609e+10
4861	8.593e+10
4861.5	8.577e+10
4862	8.562e+10
4862.5	8.545e+10
4863	8.531e+10
4863.5	8.516e+10
4864	8.501e+10
4864.5	8.486e+10
4865	8.471e+10
4865.5	8.456e+10
4866	8.442e+10
4866.5	8.428e+10
4867	8.414e+10
4867.5	8.4e+10
4868	8.386e+10
4868.5	8.371e+10
4869	8.358e+10
4869.5	8.345e+10
4870	8.332e+10
4870.5	8.318e+10
4871	8.305e+10
4871.5	8.292e+10
4872	8.279e+10
4872.5	8.266e+10
4873	8.254e+10
4873.5	8.241e+10
4874	8.229e+10
4874.5	8.216e+10
4875	8.204e+10
4875.5	8.192e+10
4876	8.18e+10
4876.5	8.168e+10
4877	8.157e+10
4877.5	8.145e+10
4878	8.133e+10
4878.5	8.122e+10
4879	8.111e+10
4879.5	8.099e+10
4880	8.088e+10
4880.5	8.077e+10
4881	8.066e+10
4881.5	8.056e+10
4882	8.045e+10
4882.5	8.034e+10
4883	8.024e+10
4883.5	8.013e+10
4884	8.003e+10
4884.5	7.993e+10
4885	7.983e+10
4885.5	7.973e+10
4886	7.963e+10
4886.5	7.953e+10
4887	7.943e+10
4887.5	7.933e+10
4888	7.924e+10
4888.5	7.914e+10
4889	7.905e+10
4889.5	7.896e+10
4890	7.886e+10
4890.5	7.877e+10
4891	7.868e+10
4891.5	7.859e+10
4892	7.85e+10
4892.5	7.842e+10
4893	7.833e+10
4893.5	7.824e+10
4894	7.816e+10
4894.5	7.807e+10
4895	7.799e+10
4895.5	7.791e+10
4896	7.783e+10
4896.5	7.774e+10
4897	7.766e+10
4897.5	7.758e+10
4898	7.751e+10
4898.5	7.743e+10
4899	7.735e+10
4899.5	7.727e+10
4900	7.72e+10
4900.5	7.712e+10
4901	7.705e+10
4901.5	7.697e+10
4902	7.69e+10
4902.5	7.683e+10
4903	7.676e+10
4903.5	7.668e+10
4904	7.661e+10
4904.5	7.654e+10
4905	7.647e+10
4905.5	7.641e+10
4906	7.634e+10
4906.5	7.627e+10
4907	7.62e+10
4907.5	7.614e+10
4908	7.607e+10
4908.5	7.601e+10
4909	7.594e+10
4909.5	7.588e+10
4910	7.582e+10
4910.5	7.576e+10
4911	7.569e+10
4911.5	7.563e+10
4912	7.557e+10
4912.5	7.551e+10
4913	7.545e+10
4913.5	7.539e+10
4914	7.534e+10
4914.5	7.528e+10
4915	7.522e+10
4915.5	7.516e+10
4916	7.511e+10
4916.5	7.505e+10
4917	7.5e+10
4917.5	7.494e+10
4918	7.489e+10
4918.5	7.484e+10
4919	7.478e+10
4919.5	7.473e+10
4920	7.468e+10
4920.5	7.462e+10
4921	7.457e+10
4921.5	7.453e+10
4922	7.447e+10
4922.5	7.442e+10
4923	7.437e+10
4923.5	7.432e+10
4924	7.428e+10
4924.5	7.423e+10
4925	7.418e+10
4925.5	7.413e+10
4926	7.409e+10
4926.5	7.404e+10
4927	7.399e+10
4927.5	7.395e+10
4928	7.39e+10
4928.5	7.386e+10
4929	7.381e+10
4929.5	7.377e+10
4930	7.373e+10
4930.5	7.369e+10
4931	7.364e+10
4931.5	7.36e+10
4932	7.356e+10
4932.5	7.352e+10
4933	7.347e+10
4933.5	7.344e+10
4934	7.339e+10
4934.5	7.335e+10
4935	7.331e+10
4935.5	7.327e+10
4936	7.323e+10
4936.5	7.32e+10
4937	7.316e+10
4937.5	7.312e+10
4938	7.308e+10
4938.5	7.305e+10
4939	7.301e+10
4939.5	7.298e+10
4940	7.294e+10
4940.5	7.29e+10
4941	7.287e+10
4941.5	7.283e+10
4942	7.28e+10
4942.5	7.277e+10
4943	7.273e+10
4943.5	7.27e+10
4944	7.266e+10
4944.5	7.263e+10
4945	7.26e+10
4945.5	7.257e+10
4946	7.253e+10
4946.5	7.25e+10
4947	7.247e+10
4947.5	7.244e+10
4948	7.242e+10
4948.5	7.239e+10
4949	7.235e+10
4949.5	7.233e+10
4950	7.23e+10
4950.5	7.227e+10
4951	7.225e+10
4951.5	7.222e+10
4952	7.219e+10
4952.5	7.216e+10
4953	7.213e+10
4953.5	7.211e+10
4954	7.209e+10
4954.5	7.206e+10
4955	7.203e+10
4955.5	7.201e+10
4956	7.198e+10
4956.5	7.196e+10
4957	7.194e+10
4957.5	7.192e+10
4958	7.189e+10
4958.5	7.187e+10
4959	7.184e+10
4959.5	7.182e+10
4960	7.18e+10
4960.5	7.178e+10
4961	7.176e+10
4961.5	7.174e+10
4962	7.171e+10
4962.5	7.169e+10
4963	7.168e+10
4963.5	7.166e+10
4964	7.163e+10
4964.5	7.161e+10
4965	7.159e+10
4965.5	7.158e+10
4966	7.156e+10
4966.5	7.154e+10
4967	7.152e+10
4967.5	7.15e+10
4968	7.148e+10
4968.5	7.147e+10
4969	7.145e+10
4969.5	7.143e+10
4970	7.141e+10
4970.5	7.139e+10
4971	7.138e+10
4971.5	7.137e+10
4972	7.135e+10
4972.5	7.133e+10
4973	7.131e+10
4973.5	7.13e+10
4974	7.128e+10
4974.5	7.127e+10
4975	7.125e+10
4975.5	7.124e+10
4976	7.122e+10
4976.5	7.12e+10
4977	7.119e+10
4977.5	7.118e+10
4978	7.117e+10
4978.5	7.115e+10
4979	7.113e+10
4979.5	7.112e+10
4980	7.111e+10
4980.5	7.11e+10
4981	7.108e+10
4981.5	7.107e+10
4982	7.105e+10
4982.5	7.104e+10
4983	7.103e+10
4983.5	7.102e+10
4984	7.101e+10
4984.5	7.1e+10
4985	7.098e+10
4985.5	7.097e+10
4986	7.096e+10
4986.5	7.096e+10
4987	7.095e+10
4987.5	7.093e+10
4988	7.092e+10
4988.5	7.091e+10
4989	7.09e+10
4989.5	7.09e+10
4990	7.089e+10
4990.5	7.088e+10
4991	7.086e+10
4991.5	7.085e+10
4992	7.085e+10
4992.5	7.084e+10
4993	7.083e+10
4993.5	7.083e+10
4994	7.081e+10
4994.5	7.081e+10
4995	7.08e+10
4995.5	7.08e+10
4996	7.079e+10
4996.5	7.078e+10
4997	7.077e+10
4997.5	7.077e+10
4998	7.076e+10
4998.5	7.076e+10
4999	7.075e+10
4999.5	7.075e+10
5000	7.074e+10
5000.5	7.073e+10
5001	7.073e+10
5001.5	7.073e+10
5002	7.072e+10
5002.5	7.072e+10
5003	7.071e+10
5003.5	7.07e+10
5004	7.07e+10
5004.5	7.07e+10
5005	7.069e+10
5005.5	7.069e+10
5006	7.068e+10
5006.5	7.068e+10
5007	7.068e+10
5007.5	7.068e+10
5008	7.067e+10
5008.5	7.067e+10
5009	7.066e+10
5009.5	7.066e+10
5010	7.066e+10
5010.5	7.066e+10
5011	7.066e+10
5011.5	7.066e+10
5012	7.065e+10
5012.5	7.065e+10
5013	7.065e+10
5013.5	7.065e+10
5014	7.065e+10
5014.5	7.065e+10
5015	7.065e+10
5015.5	7.065e+10
5016	7.065e+10
5016.5	7.065e+10
5017	7.065e+10
5017.5	7.064e+10
5018	7.064e+10
5018.5	7.065e+10
5019	7.065e+10
5019.5	7.065e+10
5020	7.065e+10
5020.5	7.065e+10
5021	7.065e+10
5021.5	7.066e+10
5022	7.066e+10
5022.5	7.066e+10
5023	7.066e+10
5023.5	7.066e+10
5024	7.066e+10
5024.5	7.067e+10
5025	7.068e+10
5025.5	7.068e+10
5026	7.068e+10
5026.5	7.068e+10
5027	7.068e+10
5027.5	7.069e+10
5028	7.07e+10
5028.5	7.07e+10
5029	7.071e+10
5029.5	7.071e+10
5030	7.071e+10
5030.5	7.072e+10
5031	7.073e+10
5031.5	7.073e+10
5032	7.074e+10
5032.5	7.074e+10
5033	7.074e+10
5033.5	7.076e+10
5034	7.076e+10
5034.5	7.077e+10
5035	7.078e+10
5035.5	7.078e+10
5036	7.079e+10
5036.5	7.08e+10
5037	7.08e+10
5037.5	7.081e+10
5038	7.082e+10
5038.5	7.082e+10
5039	7.083e+10
5039.5	7.084e+10
5040	7.085e+10
5040.5	7.085e+10
5041	7.086e+10
5041.5	7.086e+10
5042	7.087e+10
5042.5	7.088e+10
5043	7.089e+10
5043.5	7.09e+10
5044	7.091e+10
5044.5	7.091e+10
5045	7.092e+10
5045.5	7.093e+10
5046	7.094e+10
5046.5	7.094e+10
5047	7.095e+10
5047.5	7.095e+10
5048	7.097e+10
5048.5	7.098e+10
5049	7.098e+10
5049.5	7.099e+10
5050	7.1e+10
5050.5	7.1e+10
5051	7.101e+10
5051.5	7.102e+10
5052	7.103e+10
5052.5	7.104e+10
5053	7.105e+10
5053.5	7.105e+10
5054	7.106e+10
5054.5	7.107e+10
5055	7.108e+10
5055.5	7.109e+10
5056	7.109e+10
5056.5	7.11e+10
5057	7.111e+10
5057.5	7.112e+10
5058	7.113e+10
5058.5	7.113e+10
5059	7.114e+10
5059.5	7.115e+10
5060	7.116e+10
5060.5	7.117e+10
5061	7.118e+10
5061.5	7.118e+10
5062	7.119e+10
5062.5	7.12e+10
5063	7.121e+10
5063.5	7.122e+10
5064	7.123e+10
5064.5	7.123e+10
5065	7.124e+10
5065.5	7.125e+10
5066	7.126e+10
5066.5	7.127e+10
5067	7.128e+10
5067.5	7.129e+10
5068	7.13e+10
5068.5	7.131e+10
5069	7.132e+10
5069.5	7.133e+10
5070	7.134e+10
5070.5	7.135e+10
5071	7.136e+10
5071.5	7.137e+10
5072	7.138e+10
5072.5	7.139e+10
5073	7.14e+10
5073.5	7.141e+10
5074	7.142e+10
5074.5	7.144e+10
5075	7.145e+10
5075.5	7.146e+10
5076	7.147e+10
5076.5	7.148e+10
5077	7.15e+10
5077.5	7.151e+10
5078	7.152e+10
5078.5	7.154e+10
5079	7.155e+10
5079.5	7.156e+10
5080	7.158e+10
5080.5	7.159e+10
5081	7.16e+10
5081.5	7.162e+10
5082	7.163e+10
5082.5	7.165e+10
5083	7.166e+10
5083.5	7.168e+10
5084	7.169e+10
5084.5	7.171e+10
5085	7.173e+10
5085.5	7.174e+10
5086	7.176e+10
5086.5	7.177e+10
5087	7.179e+10
5087.5	7.181e+10
5088	7.182e+10
5088.5	7.184e+10
5089	7.186e+10
5089.5	7.187e+10
5090	7.189e+10
5090.5	7.191e+10
5091	7.192e+10
5091.5	7.194e+10
5092	7.196e+10
5092.5	7.197e+10
5093	7.199e+10
5093.5	7.201e+10
5094	7.203e+10
5094.5	7.204e+10
5095	7.206e+10
5095.5	7.208e+10
5096	7.209e+10
5096.5	7.211e+10
5097	7.213e+10
5097.5	7.215e+10
5098	7.217e+10
5098.5	7.218e+10
5099	7.22e+10
5099.5	7.221e+10
5100	7.223e+10
5100.5	7.225e+10
5101	7.227e+10
5101.5	7.228e+10
5102	7.23e+10
5102.5	7.231e+10
5103	7.233e+10
5103.5	7.235e+10
5104	7.237e+10
5104.5	7.238e+10
5105	7.24e+10
5105.5	7.241e+10
5106	7.243e+10
5106.5	7.244e+10
5107	7.247e+10
5107.5	7.248e+10
5108	7.249e+10
5108.5	7.251e+10
5109	7.253e+10
5109.5	7.255e+10
5110	7.256e+10
5110.5	7.257e+10
5111	7.259e+10
5111.5	7.261e+10
5112	7.262e+10
5112.5	7.265e+10
5113	7.266e+10
5113.5	7.268e+10
5114	7.269e+10
5114.5	7.271e+10
5115	7.273e+10
5115.5	7.275e+10
5116	7.277e+10
5116.5	7.278e+10
5117	7.28e+10
5117.5	7.282e+10
5118	7.284e+10
5118.5	7.286e+10
5119	7.288e+10
5119.5	7.289e+10
5120	7.292e+10
5120.5	7.294e+10
5121	7.296e+10
5121.5	7.298e+10
5122	7.3e+10
5122.5	7.302e+10
5123	7.304e+10
5123.5	7.307e+10
5124	7.309e+10
5124.5	7.312e+10
5125	7.314e+10
5125.5	7.316e+10
5126	7.319e+10
5126.5	7.321e+10
5127	7.324e+10
5127.5	7.327e+10
5128	7.329e+10
5128.5	7.332e+10
5129	7.335e+10
5129.5	7.338e+10
5130	7.34e+10
5130.5	7.344e+10
5131	7.346e+10
5131.5	7.349e+10
5132	7.352e+10
5132.5	7.356e+10
5133	7.359e+10
5133.5	7.362e+10
5134	7.365e+10
5134.5	7.368e+10
5135	7.372e+10
5135.5	7.375e+10
5136	7.379e+10
5136.5	7.382e+10
5137	7.385e+10
5137.5	7.388e+10
5138	7.392e+10
5138.5	7.395e+10
5139	7.399e+10
5139.5	7.403e+10
5140	7.406e+10
5140.5	7.409e+10
5141	7.412e+10
5141.5	7.416e+10
5142	7.42e+10
5142.5	7.423e+10
5143	7.426e+10
5143.5	7.429e+10
5144	7.433e+10
5144.5	7.436e+10
5145	7.44e+10
5145.5	7.443e+10
5146	7.446e+10
5146.5	7.449e+10
5147	7.452e+10
5147.5	7.455e+10
5148	7.458e+10
5148.5	7.461e+10
5149	7.464e+10
5149.5	7.467e+10
5150	7.469e+10
5150.5	7.472e+10
5151	7.475e+10
5151.5	7.478e+10
5152	7.48e+10
5152.5	7.482e+10
5153	7.485e+10
5153.5	7.487e+10
5154	7.49e+10
5154.5	7.492e+10
5155	7.493e+10
5155.5	7.496e+10
5156	7.498e+10
5156.5	7.5e+10
5157	7.502e+10
5157.5	7.504e+10
5158	7.505e+10
5158.5	7.507e+10
5159	7.508e+10
5159.5	7.51e+10
5160	7.512e+10
5160.5	7.513e+10
5161	7.515e+10
5161.5	7.516e+10
5162	7.517e+10
5162.5	7.519e+10
5163	7.521e+10
5163.5	7.522e+10
5164	7.523e+10
5164.5	7.525e+10
5165	7.526e+10
5165.5	7.528e+10
5166	7.529e+10
5166.5	7.531e+10
5167	7.532e+10
5167.5	7.533e+10
5168	7.535e+10
5168.5	7.537e+10
5169	7.538e+10
5169.5	7.54e+10
5170	7.541e+10
5170.5	7.543e+10
5171	7.544e+10
5171.5	7.547e+10
5172	7.548e+10
5172.5	7.55e+10
5173	7.552e+10
5173.5	7.554e+10
5174	7.556e+10
5174.5	7.559e+10
5175	7.561e+10
5175.5	7.563e+10
5176	7.565e+10
5176.5	7.568e+10
5177	7.57e+10
5177.5	7.574e+10
5178	7.576e+10
5178.5	7.579e+10
5179	7.582e+10
5179.5	7.585e+10
5180	7.588e+10
5180.5	7.591e+10
5181	7.595e+10
5181.5	7.598e+10
5182	7.601e+10
5182.5	7.604e+10
5183	7.608e+10
5183.5	7.612e+10
5184	7.616e+10
5184.5	7.619e+10
5185	7.623e+10
5185.5	7.626e+10
5186	7.631e+10
5186.5	7.635e+10
5187	7.639e+10
5187.5	7.643e+10
5188	7.646e+10
5188.5	7.651e+10
5189	7.655e+10
5189.5	7.659e+10
5190	7.664e+10
5190.5	7.668e+10
5191	7.671e+10
5191.5	7.676e+10
5192	7.68e+10
5192.5	7.685e+10
5193	7.689e+10
5193.5	7.693e+10
5194	7.697e+10
5194.5	7.701e+10
5195	7.705e+10
5195.5	7.709e+10
5196	7.714e+10
5196.5	7.718e+10
5197	7.721e+10
5197.5	7.725e+10
5198	7.729e+10
5198.5	7.733e+10
5199	7.737e+10
5199.5	7.74e+10
5200	7.744e+10
5200.5	7.747e+10
5201	7.751e+10
5201.5	7.755e+10
5202	7.758e+10
5202.5	7.761e+10
5203	7.764e+10
5203.5	7.768e+10
5204	7.771e+10
5204.5	7.774e+10
5205	7.777e+10
5205.5	7.78e+10
5206	7.782e+10
5206.5	7.785e+10
5207	7.788e+10
5207.5	7.79e+10
5208	7.793e+10
5208.5	7.795e+10
5209	7.797e+10
5209.5	7.8e+10
5210	7.803e+10
5210.5	7.805e+10
5211	7.807e+10
5211.5	7.809e+10
5212	7.811e+10
5212.5	7.814e+10
5213	7.816e+10
5213.5	7.818e+10
5214	7.82e+10
5214.5	7.822e+10
5215	7.824e+10
5215.5	7.827e+10
5216	7.829e+10
5216.5	7.831e+10
5217	7.833e+10
5217.5	7.836e+10
5218	7.838e+10
5218.5	7.841e+10
5219	7.843e+10
5219.5	7.846e+10
5220	7.849e+10
5220.5	7.852e+10
5221	7.854e+10
5221.5	7.858e+10
5222	7.861e+10
5222.5	7.864e+10
5223	7.868e+10
5223.5	7.872e+10
5224	7.875e+10
5224.5	7.879e+10
5225	7.883e+10
5225.5	7.888e+10
5226	7.892e+10
5226.5	7.897e+10
5227	7.901e+10
5227.5	7.906e+10
5228	7.912e+10
5228.5	7.917e+10
5229	7.922e+10
5229.5	7.928e+10
5230	7.934e+10
5230.5	7.94e+10
5231	7.946e+10
5231.5	7.953e+10
5232	7.959e+10
5232.5	7.966e+10
5233	7.973e+10
5233.5	7.98e+10
5234	7.987e+10
5234.5	7.995e+10
5235	8.002e+10
5235.5	8.01e+10
5236	8.017e+10
5236.5	8.025e+10
5237	8.033e+10
5237.5	8.041e+10
5238	8.049e+10
5238.5	8.057e+10
5239	8.065e+10
5239.5	8.073e+10
5240	8.082e+10
5240.5	8.09e+10
5241	8.098e+10
5241.5	8.105e+10
5242	8.114e+10
5242.5	8.122e+10
5243	8.13e+10
5243.5	8.138e+10
5244	8.145e+10
5244.5	8.152e+10
5245	8.16e+10
5245.5	8.168e+10
5246	8.175e+10
5246.5	8.182e+10
5247	8.189e+10
5247.5	8.195e+10
5248	8.202e+10
5248.5	8.208e+10
5249	8.214e+10
5249.5	8.219e+10
5250	8.225e+10
5250.5	8.23e+10
5251	8.235e+10
5251.5	8.239e+10
5252	8.244e+10
5252.5	8.248e+10
5253	8.252e+10
5253.5	8.255e+10
5254	8.258e+10
5254.5	8.262e+10
5255	8.264e+10
5255.5	8.267e+10
5256	8.269e+10
5256.5	8.271e+10
5257	8.273e+10
5257.5	8.274e+10
5258	8.276e+10
5258.5	8.277e+10
5259	8.278e+10
5259.5	8.278e+10
5260	8.279e+10
5260.5	8.279e+10
5261	8.28e+10
5261.5	8.28e+10
5262	8.279e+10
5262.5	8.279e+10
5263	8.279e+10
5263.5	8.279e+10
5264	8.278e+10
5264.5	8.278e+10
5265	8.278e+10
5265.5	8.277e+10
5266	8.277e+10
5266.5	8.276e+10
5267	8.276e+10
5267.5	8.276e+10
5268	8.275e+10
